time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-04-26T03:04:02.100Z,-9.5555,112.5779,35,4.4,mb,,88,1.892,0.92,us,us1000dshx,2018-07-25T21:36:51.040Z,"149 km S of Dampit, Indonesia",earthquake,4.5,2,0.13,17,reviewed,us,us
2018-05-06T08:51:22.650Z,-9.4203,156.2023,10,4.4,mb,,88,3.695,0.82,us,us1000e6nq,2018-07-27T20:20:28.040Z,"161 km SSW of Gizo, Solomon Islands",earthquake,8.1,1.8,0.115,22,reviewed,us,us
2018-05-07T00:32:22.090Z,-11.3362,118.6595,10,4.2,mb,,92,4.429,0.86,us,us1000e2xr,2018-08-08T15:20:42.040Z,"255 km SW of Waingapu, Indonesia",earthquake,8.3,2,0.215,6,reviewed,us,us
2018-05-11T07:54:25.410Z,-9.4004,112.424,48.25,4.4,mb,,80,1.941,1.41,us,us1000e6k5,2018-08-08T15:22:10.040Z,"136 km SSW of Dampit, Indonesia",earthquake,6.9,8.1,0.178,9,reviewed,us,us
2018-05-12T00:50:55.680Z,-28.7372,139.3171,10,4.4,mb,,42,3.697,0.78,us,us1000e750,2018-08-08T15:22:14.040Z,"South Australia",earthquake,8.5,2,0.18,9,reviewed,us,us
2018-05-13T18:36:46.850Z,-10.7052,112.1271,35,4.3,mb,,133,2.986,1.43,us,us1000e79d,2018-08-08T15:22:21.040Z,"284 km SSW of Dampit, Indonesia",earthquake,8.6,2,0.153,12,reviewed,us,us
2018-05-16T15:30:17.460Z,-10.8786,110.404,10,4.7,mb,,91,2.949,1.29,us,us1000e6f6,2018-08-15T19:46:53.040Z,"south of Java, Indonesia",earthquake,7.9,1.8,0.078,50,reviewed,us,us
2018-05-16T22:48:48.590Z,-10.7228,115.0479,10,4.7,mb,,55,2.406,0.7,us,us1000e6v7,2018-08-15T19:46:54.040Z,"213 km S of Nusa Dua, Indonesia",earthquake,3.9,1.9,0.068,66,reviewed,us,us
2018-05-19T07:54:47.680Z,-9.3425,119.2445,31.24,4.2,mb,,79,3.039,1.1,us,us1000e8h8,2018-08-15T19:46:58.040Z,"87 km SSW of Komodo, Indonesia",earthquake,5.7,6.5,0.152,12,reviewed,us,us
2018-05-19T14:03:06.250Z,-11.4457,117.3821,43.21,4.5,mb,,100,4.343,0.96,us,us1000e8jr,2018-08-15T19:46:58.040Z,"south of Sumbawa, Indonesia",earthquake,6.9,6.8,0.099,30,reviewed,us,us
2018-05-22T19:38:25.550Z,-9.1607,110.6118,43.89,4.5,mb,,58,1.243,1.18,us,us1000ec0z,2018-08-21T21:23:51.040Z,"136 km SSE of Pundong, Indonesia",earthquake,6.5,7.8,0.132,17,reviewed,us,us
2018-05-22T20:12:38.300Z,-9.4323,110.5405,57.01,4.5,mb,,92,1.51,1.06,us,us1000ec11,2018-08-21T21:23:51.040Z,"165 km S of Pundong, Indonesia",earthquake,6.2,8.8,0.221,7,reviewed,us,us
2018-05-28T13:57:09.910Z,-9.2006,120.1991,39.74,4,mb,,74,2.09,1.25,us,us1000egfl,2018-08-28T16:27:43.040Z,"50 km N of Waingapu, Indonesia",earthquake,8.3,10.3,0.164,10,reviewed,us,us
2018-05-28T19:25:22.440Z,-9.1493,118.4063,10,5.1,mww,,36,8.127,1.53,us,us1000edim,2022-05-03T19:14:41.263Z,"68 km S of Dompu, Indonesia",earthquake,8.4,1.8,0.063,24,reviewed,us,us
2018-06-01T20:32:54.000Z,-9.1778,153.5483,10,4.8,mb,,33,5.141,0.6,us,us1000eh1a,2018-08-28T16:29:56.040Z,"D'Entrecasteaux Islands region",earthquake,7.7,1,0.063,78,reviewed,us,us
2018-06-03T06:58:29.660Z,-42.5481,124.6437,10,4.4,mb,,133,12.061,0.55,us,us1000ehqm,2018-08-28T16:30:39.040Z,"south of Australia",earthquake,6.9,1.9,0.12,20,reviewed,us,us
2018-06-09T01:26:47.240Z,-9.1304,155.4295,10,4.2,mb,,170,16.121,0.72,us,us1000eq3n,2018-08-29T16:36:00.040Z,"192 km SW of Gizo, Solomon Islands",earthquake,13.9,1.9,0.159,11,reviewed,us,us
2018-06-09T08:28:01.000Z,-9.7963,154.8877,10,5.2,mww,,50,5.002,0.59,us,us1000elx6,2018-08-29T16:36:07.040Z,"285 km SW of Gizo, Solomon Islands",earthquake,6,1.6,0.068,21,reviewed,us,us
2018-06-18T06:26:49.110Z,-26.0891,121.5452,10,4.5,mb,,58,4.757,0.93,us,us1000eu88,2018-09-19T15:15:47.040Z,"143 km ENE of Wiluna, Australia",earthquake,8.6,1.9,0.18,9,reviewed,us,us
2018-06-19T08:39:40.120Z,-9.2157,112.9014,25.17,4.4,mb,,82,1.441,1.41,us,us1000eyqn,2018-09-19T15:15:54.040Z,"112 km S of Dampit, Indonesia",earthquake,7.8,6.6,0.148,13,reviewed,us,us
2018-06-20T02:54:32.190Z,-32.413,122.4811,8.11,4.5,mb,,74,4.45,0.69,us,us1000ew2s,2018-09-19T15:15:50.040Z,"154 km SSE of Kambalda East, Australia",earthquake,7.3,4.5,0.145,14,reviewed,us,us
2018-06-22T23:05:44.210Z,-11.6929,117.1144,8.87,4.5,mb,,101,4.331,1.44,us,us1000ez5q,2018-09-19T15:15:55.040Z,"south of Sumbawa, Indonesia",earthquake,6.9,4.5,0.102,28,reviewed,us,us
2018-06-30T20:26:10.900Z,-9.4241,155.4335,10,4.3,mb,,158,6.129,0.71,us,us2000fy5m,2018-09-21T16:25:47.040Z,"212 km SW of Gizo, Solomon Islands",earthquake,11.7,1.9,0.168,10,reviewed,us,us
2018-07-01T02:27:39.470Z,-33.618,136.7729,10,3.9,ml,,167,1.003,0.39,us,us2000ftar,2018-09-21T16:25:58.040Z,"15 km WNW of Cowell, Australia",earthquake,8,2,0.256,2,reviewed,us,us
2018-07-03T01:19:00.570Z,-9.743,115.1596,55.29,4.4,mb,,81,1.609,0.94,us,us2000fvau,2018-09-27T14:03:38.040Z,"104 km S of Nusa Dua, Indonesia",earthquake,8.2,7.8,0.117,21,reviewed,us,us
2018-07-04T05:14:47.480Z,-9.8852,118.9639,47.78,5.2,mb,,67,3.461,0.94,us,us2000fwj0,2022-05-03T19:56:46.928Z,"144 km W of Waingapu, Indonesia",earthquake,7.2,5,0.07,68,reviewed,us,us
2018-07-04T06:04:34.550Z,-9.9183,118.9296,54.53,4.9,mb,,84,3.505,0.71,us,us2000fwk2,2018-09-27T14:03:39.040Z,"149 km W of Waingapu, Indonesia",earthquake,4.7,9.5,0.087,41,reviewed,us,us
2018-07-09T12:45:32.590Z,-33.1295,138.5629,8.55,3.3,ml,,148,2.128,1.27,us,us2000g0qi,2022-08-08T05:52:00.748Z,"9 km NNW of Jamestown, Australia",earthquake,8.4,7.5,0.256,2,reviewed,us,us
2018-07-19T12:03:44.880Z,-9.5392,112.8798,35,4.4,mb,,108,1.645,1.3,us,us2000gcu9,2018-10-04T14:15:34.040Z,"south of Java, Indonesia",earthquake,7.6,2,0.117,21,reviewed,us,us
2018-07-19T12:17:09.140Z,-9.4199,112.9044,35,4.4,mb,,130,1.552,0.4,us,us2000g8qn,2018-10-04T14:15:34.040Z,"134 km S of Dampit, Indonesia",earthquake,5.3,2,0.131,19,reviewed,us,us
2018-07-19T12:23:35.660Z,-9.5608,112.8231,31.53,5.4,mww,,61,1.702,1.05,us,us2000g8qi,2018-10-04T14:15:34.040Z,"149 km S of Dampit, Indonesia",earthquake,6.8,3.8,0.083,14,reviewed,us,us
2018-07-19T12:49:37.890Z,-9.7815,112.9225,35,4.8,mb,,157,1.781,0.94,us,us2000g8rh,2018-10-04T14:15:34.040Z,"172 km SSW of Kencong, Indonesia",earthquake,8.2,2,0.09,38,reviewed,us,us
2018-07-19T17:43:54.400Z,-9.4947,112.8012,39.89,4.6,mb,,65,1.678,0.91,us,us2000g90q,2018-10-04T14:15:34.040Z,"142 km S of Dampit, Indonesia",earthquake,6.8,7.9,0.091,38,reviewed,us,us
2018-07-19T19:49:52.490Z,-9.8385,112.909,35,4.6,mb,,113,1.831,0.86,us,us2000g95a,2018-10-04T14:15:34.040Z,"179 km SSW of Kencong, Indonesia",earthquake,8.1,2,0.082,44,reviewed,us,us
2018-07-19T20:25:56.390Z,-9.7356,112.8056,35,4.3,mb,,154,1.83,0.91,us,us2000gcur,2018-10-04T14:15:34.040Z,"168 km S of Dampit, Indonesia",earthquake,8.5,2,0.177,9,reviewed,us,us
2018-07-20T00:33:19.660Z,-9.714,112.8791,35,4.3,mb,,156,1.763,1.13,us,us2000gdks,2018-10-04T14:15:34.040Z,"166 km S of Dampit, Indonesia",earthquake,8.5,2,0.169,10,reviewed,us,us
2018-07-20T14:46:33.430Z,-10.3211,124.1167,25.64,4.4,mb,,111,0.581,1.17,us,us2000gdl3,2018-10-04T14:15:35.040Z,"54 km SSW of Soe, Indonesia",earthquake,4.2,7.2,0.169,10,reviewed,us,us
2018-07-21T04:35:07.580Z,-9.6284,112.8297,35,4.2,mb,,111,1.74,0.77,us,us2000ge90,2018-10-04T14:15:34.040Z,"156 km S of Dampit, Indonesia",earthquake,6.9,2,0.176,9,reviewed,us,us
2018-07-22T09:35:26.670Z,-10.8705,113.3061,10,4.2,mb,,76,2.526,1.22,us,us2000geki,2018-10-04T14:15:34.040Z,"286 km S of Kencong, Indonesia",earthquake,5,1.9,0.136,15,reviewed,us,us
2018-07-23T13:48:30.160Z,-35.9718,144.2409,10,3,ml,,144,1.885,1.14,us,us2000gc5e,2018-10-09T16:43:32.040Z,"18 km S of Cohuna, Australia",earthquake,9.1,2,0.148,6,reviewed,us,us
2018-07-23T13:57:29.800Z,-9.6104,112.8893,35,4.8,mb,,66,1.685,1.11,us,us2000gbt6,2018-10-09T16:43:31.040Z,"155 km S of Dampit, Indonesia",earthquake,7.9,2,0.093,36,reviewed,us,us
2018-07-23T14:01:42.960Z,-9.4169,113.0398,36.45,4.3,mb,,132,1.446,0.36,us,us2000gf3i,2018-10-09T16:43:31.040Z,"130 km SSW of Kencong, Indonesia",earthquake,11.3,11.4,0.307,4,reviewed,us,us
2018-07-24T14:50:40.810Z,-10.3889,116.4874,30.12,4.9,mww,,61,2.99,0.92,us,us2000gcpp,2018-10-09T16:43:31.040Z,"187 km S of Praya, Indonesia",earthquake,7.5,5.3,0.11,8,reviewed,us,us
2018-07-28T00:12:20.880Z,-9.5711,112.8499,50.16,4.9,mb,,66,1.688,0.96,us,us2000gfpx,2018-10-09T16:43:31.040Z,"150 km S of Dampit, Indonesia",earthquake,7.4,7.6,0.074,58,reviewed,us,us
2018-07-28T00:14:03.850Z,-9.1026,112.8674,56.64,4.8,mb,,143,1.416,0.94,us,us1000g1y3,2018-10-09T16:43:31.040Z,"99 km S of Dampit, Indonesia",earthquake,8.6,5.6,0.076,53,reviewed,us,us
2018-07-28T00:15:49.920Z,-9.8227,112.8805,35,4.5,mb,,83,1.839,1.23,us,us1000g1yb,2018-10-09T16:43:31.040Z,"178 km SSW of Kencong, Indonesia",earthquake,6.8,2,0.089,37,reviewed,us,us
2018-07-28T21:46:53.350Z,-9.4497,112.9341,51.63,4.4,mb,,100,1.547,0.53,us,us2000ggbb,2018-10-09T16:43:31.040Z,"137 km SSW of Kencong, Indonesia",earthquake,8.1,8,0.1,29,reviewed,us,us
2018-07-30T07:46:43.430Z,-9.7117,150.8258,10,5.5,mww,,14,3.628,0.77,us,us2000gh23,2022-05-03T19:25:05.528Z,"78 km NNE of Alotau, Papua New Guinea",earthquake,7.3,1.7,0.05,38,reviewed,us,us
2018-07-30T16:38:26.450Z,-9.1199,125.8392,35,4,mb,,73,1.674,1.04,us,us1000g2l8,2018-10-16T15:34:11.040Z,"24 km ESE of Same, Timor Leste",earthquake,7,2,0.366,2,reviewed,us,us
2018-08-01T09:21:01.290Z,-10.561,123.9106,10,4.1,mb,,119,0.874,0.58,us,us1000g472,2018-10-16T15:34:16.040Z,"54 km SE of Kupang, Indonesia",earthquake,7.3,1.9,0.185,8,reviewed,us,us
2018-08-01T11:25:35.430Z,-9.2587,118.2092,120.13,4.2,mb,,84,4.027,0.38,us,us2000giw4,2018-10-16T15:34:16.040Z,"84 km SSW of Dompu, Indonesia",earthquake,8.1,8.8,0.102,27,reviewed,us,us
2018-08-05T10:50:20.360Z,-9.4676,121.2732,116.23,4.9,mb,,44,1.261,1.17,us,us1000g3tw,2018-10-16T15:34:15.040Z,"81 km SSW of Ende, Indonesia",earthquake,7.1,6.9,0.087,42,reviewed,us,us
2018-08-06T12:06:25.230Z,-11.3772,118.2102,10,4.9,mb,,43,4.812,1.31,us,us1000g42x,2018-10-17T18:11:56.040Z,"294 km SW of Waingapu, Indonesia",earthquake,7.5,1.9,0.076,54,reviewed,us,us
2018-08-08T11:01:39.000Z,-34.877,139.184,13,3.2,ml,,,,0.2,us,us1000g5at,2018-10-17T18:11:56.040Z,"11 km WNW of Mannum, Australia",earthquake,8.5,4.7,,,reviewed,aust,aust
2018-08-08T14:19:15.940Z,-32.3586,122.4347,10.35,4.1,mb,,84,4.419,0.73,us,us1000g5gz,2018-10-17T18:11:58.040Z,"146 km SSE of Kambalda East, Australia",earthquake,7.2,6.3,0.184,8,reviewed,us,us
2018-08-11T19:44:42.450Z,-41.4447,119.9841,10,4.4,mb,,125,7.989,0.61,us,us1000gaiz,2018-10-17T18:11:56.040Z,"south of Australia",earthquake,7.9,1.9,0.155,12,reviewed,us,us
2018-08-15T16:45:34.970Z,-31.2533,111.498,10,4.3,mb,,197,4.255,0.9,us,us1000gekr,2018-10-27T16:22:08.040Z,"west of Australia",earthquake,8.8,2,0.169,10,reviewed,us,us
2018-08-21T04:08:05.050Z,-9.109,116.5957,10,4.4,mb,,154,2.497,0.43,us,us2000h5gc,2018-11-01T17:51:03.040Z,"57 km SE of Praya, Indonesia",earthquake,7.5,1.9,0.161,11,reviewed,us,us
2018-08-22T22:48:42.610Z,-9.0829,114.8224,70.95,5.1,mb,,40,0.899,1.12,us,us1000gfrs,2018-11-01T17:50:55.040Z,"49 km SW of Jimbaran, Indonesia",earthquake,6.6,3.7,0.062,85,reviewed,us,us
2018-08-25T16:37:28.470Z,-11.1846,111.7478,10,4.2,mb,,79,3.468,1.22,us,us2000h77n,2018-11-01T17:51:05.040Z,"south of Java, Indonesia",earthquake,7.3,2,0.14,14,reviewed,us,us
2018-08-26T23:46:37.440Z,-10.0649,123.3951,35,4.7,mb,,58,0.912,0.86,us,us1000ghrx,2018-11-01T17:51:00.040Z,"26 km WNW of Kupang, Indonesia",earthquake,4.6,2,0.087,40,reviewed,us,us
2018-08-27T12:28:37.910Z,-9.1824,118.5841,108.24,4,mb,,102,3.65,0.98,us,us2000h8qr,2018-11-07T18:37:09.040Z,"72 km S of Dompu, Indonesia",earthquake,10.9,11,0.163,10,reviewed,us,us
2018-08-28T07:08:11.360Z,-10.773,124.1871,14,6.2,mww,,74,1.014,1.4,us,us1000gii0,2022-05-03T15:27:51.979Z,"92 km SE of Kupang, Indonesia",earthquake,8.9,1.8,0.053,34,reviewed,us,us
2018-08-28T07:13:32.150Z,-10.631,124.1363,8.18,5.7,mww,,82,0.879,1.21,us,us1000giie,2022-05-03T19:28:35.894Z,"77 km SE of Kupang, Indonesia",earthquake,7.3,3.4,0.089,12,reviewed,us,us
2018-08-28T08:40:55.530Z,-10.674,124.3738,10,4.5,mb,,112,0.919,1.03,us,us2000h998,2018-11-07T18:37:10.040Z,"90 km S of Soe, Indonesia",earthquake,6.5,1.9,0.164,11,reviewed,us,us
2018-08-28T08:43:14.380Z,-10.7748,124.3034,10,4.4,mb,,104,1.013,1.42,us,us2000h98y,2018-11-07T18:37:10.040Z,"101 km S of Soe, Indonesia",earthquake,2.8,1.9,0.135,16,reviewed,us,us
2018-08-28T09:44:32.260Z,-10.8193,124.5399,10,4.1,mb,,111,1.09,1.08,us,us2000h999,2018-11-07T18:37:10.040Z,"109 km SSE of Soe, Indonesia",earthquake,5.6,2,0.303,3,reviewed,us,us
2018-08-28T11:03:56.640Z,-10.8386,124.2837,10,4.4,mb,,68,1.076,1.06,us,us2000h992,2018-11-07T18:37:10.040Z,"104 km SE of Kupang, Indonesia",earthquake,7.4,1.9,0.154,12,reviewed,us,us
2018-08-28T11:55:45.260Z,-10.871,124.2173,10,5,mww,,62,1.109,1,us,us1000gijz,2018-11-07T18:37:03.040Z,"102 km SE of Kupang, Indonesia",earthquake,5.8,1.7,0.069,20,reviewed,us,us
2018-08-28T13:22:38.360Z,-10.781,124.2671,10,4.6,mb,,114,1.019,0.77,us,us2000h99b,2018-11-07T18:37:10.040Z,"98 km SE of Kupang, Indonesia",earthquake,7.7,1.7,0.193,8,reviewed,us,us
2018-08-31T21:53:35.140Z,-10.8152,124.2802,10,5.1,mww,,92,1.053,0.78,us,us2000h69g,2018-11-07T18:37:07.040Z,"102 km SE of Kupang, Indonesia",earthquake,5.4,1.8,0.063,24,reviewed,us,us
2018-08-31T22:12:57.660Z,-10.687,124.3931,10,4.4,mb,,111,0.934,0.97,us,us2000haf0,2018-11-07T18:37:12.040Z,"92 km S of Soe, Indonesia",earthquake,6.2,1.6,0.219,6,reviewed,us,us
2018-09-01T01:07:59.120Z,-10.7558,124.3621,10,4,mb,,112,0.998,1.23,us,us2000hafw,2018-11-07T18:37:12.040Z,"99 km S of Soe, Indonesia",earthquake,7.1,2,0.26,4,reviewed,us,us
2018-09-04T02:32:29.110Z,-9.8596,118.6034,35,4.1,mb,,58,3.788,0.98,us,us2000hdg7,2018-11-14T17:40:13.040Z,"147 km S of Dompu, Indonesia",earthquake,8.1,2,0.174,9,reviewed,us,us
2018-09-10T21:55:19.750Z,-12.8312,122.6771,10,4.5,mb,,73,3.431,1.03,us,us2000hc5a,2018-11-21T18:19:08.040Z,"south of Timor",earthquake,7.3,1.9,0.156,12,reviewed,us,us
2018-09-11T15:33:49.450Z,-10.6495,121.6211,10,4.3,mb,,172,2.091,0.64,us,us2000hh6k,2018-11-21T18:19:14.040Z,"184 km SE of Waingapu, Indonesia",earthquake,7.5,2,0.187,8,reviewed,us,us
2018-09-14T21:51:47.260Z,-32.3666,150.801,10,3.9,mb,,186,2.067,0.39,us,us2000hg1x,2022-08-08T08:20:40.602Z,"10 km ENE of Denman, Australia",earthquake,10.1,2,0.258,4,reviewed,us,us
2018-09-16T04:56:25.520Z,-34.3146,116.759,10,5.3,mww,,42,1.44,1.39,us,us2000hfcw,2022-05-03T19:30:43.798Z,"57 km E of Manjimup, Australia",earthquake,8.8,1.7,0.083,14,reviewed,us,us
2018-09-17T08:19:40.880Z,-9.329,123.6116,89.63,4.7,mb,,76,0.773,0.56,us,us2000hfr7,2018-11-27T15:51:57.040Z,"34 km NNW of Naisano Dua, Indonesia",earthquake,7.1,6.9,0.093,35,reviewed,us,us
2018-09-17T15:29:07.640Z,-10.4959,123.9199,10,4.6,mb,,81,0.811,0.59,us,us2000hjqt,2018-11-27T15:52:04.040Z,"49 km SE of Kupang, Indonesia",earthquake,4.7,1.9,0.173,10,reviewed,us,us
2018-09-18T01:52:26.450Z,-10.7435,123.3824,10,4.4,mb,,118,1.312,0.85,us,us2000hjst,2018-11-27T15:52:04.040Z,"67 km SSW of Kupang, Indonesia",earthquake,3.9,1.9,0.17,10,reviewed,us,us
2018-09-19T14:48:16.080Z,-10.6512,124.4356,10,4.5,mb,,115,0.905,1.11,us,us1000h2sn,2018-11-27T15:51:54.040Z,"89 km S of Soe, Indonesia",earthquake,7.2,1.9,0.192,8,reviewed,us,us
2018-09-20T17:01:06.050Z,-10.8785,123.9835,10,4.4,mb,,95,1.15,1.14,us,us2000hhpg,2018-11-27T15:52:00.040Z,"88 km SSE of Kupang, Indonesia",earthquake,6.8,1.9,0.149,13,reviewed,us,us
2018-09-23T02:45:31.820Z,-11.4229,116.1718,10,4.2,mb,,94,3.545,1.14,us,us1000h3tp,2018-11-27T15:51:56.040Z,"298 km S of Lembar, Indonesia",earthquake,7.7,1.9,0.146,13,reviewed,us,us
2018-09-30T22:46:05.300Z,-9.2566,111.9124,60.61,4.2,mb,,88,1.916,0.86,us,us1000h7ke,2018-12-01T16:44:49.040Z,"125 km S of Boyolangu, Indonesia",earthquake,5.9,10.2,0.152,12,reviewed,us,us
2018-10-01T14:11:47.080Z,-9.1654,124.0673,94.18,4.6,mb,,73,0.618,1.07,us,us1000h4zj,2018-12-14T20:32:38.040Z,"34 km W of Pante Makasar, Timor Leste",earthquake,7.8,7.2,0.117,22,reviewed,us,us
2018-10-01T23:12:02.340Z,-10.5005,120.1704,10,5,mww,,46,2.754,1.05,us,us1000h5du,2022-05-03T19:33:13.267Z,"93 km S of Waingapu, Indonesia",earthquake,6.1,1.8,0.089,12,reviewed,us,us
2018-10-01T23:27:03.780Z,-10.4403,120.2001,10.18,4.9,mww,,49,2.693,0.83,us,us1000h5e3,2022-05-03T19:33:18.405Z,"86 km S of Waingapu, Indonesia",earthquake,6.7,1.3,0.086,13,reviewed,us,us
2018-10-01T23:59:42.740Z,-10.5585,120.2424,29,6,mww,,19,2.742,1.32,us,us1000h5eg,2022-05-03T19:33:19.640Z,"99 km S of Waingapu, Indonesia",earthquake,5.3,1.9,0.047,44,reviewed,us,us
2018-10-02T00:16:45.690Z,-10.4747,120.1428,26,5.9,mww,,20,2.758,1.1,us,us1000hf6g,2022-05-03T20:01:06.304Z,"91 km S of Waingapu, Indonesia",earthquake,6.5,1.7,0.069,20,reviewed,us,us
2018-10-02T00:37:45.990Z,-10.4476,120.1729,35,4,mb,,151,2.718,1.35,us,us1000h9er,2018-12-14T20:32:44.040Z,"88 km S of Waingapu, Indonesia",earthquake,7.5,2,0.212,6,reviewed,us,us
2018-10-02T01:08:23.700Z,-10.9146,120.6155,35,4,mb,,98,2.772,0.89,us,us1000h9ff,2018-12-14T20:32:44.040Z,"144 km SSE of Waingapu, Indonesia",earthquake,6.7,2,0.15,12,reviewed,us,us
2018-10-02T02:21:54.240Z,-10.5606,120.2838,37.65,4.6,mb,,65,2.714,0.7,us,us1000h5fs,2018-12-14T20:32:39.040Z,"100 km S of Waingapu, Indonesia",earthquake,3.8,7.9,0.093,35,reviewed,us,us
2018-10-02T03:26:01.100Z,-10.5837,120.1908,23.45,4.4,mb,,74,2.796,0.86,us,us1000h9f2,2018-12-14T20:32:44.040Z,"102 km S of Waingapu, Indonesia",earthquake,7.8,2.3,0.13,17,reviewed,us,us
2018-10-02T04:11:47.360Z,-10.5131,120.267,26.67,4.4,mb,,83,2.693,0.91,us,us1000h5gv,2018-12-14T20:32:39.040Z,"94 km S of Waingapu, Indonesia",earthquake,7.9,5.3,0.105,26,reviewed,us,us
2018-10-02T04:49:31.220Z,-10.4716,120.1194,17.58,5.7,mww,,37,2.773,0.97,us,us1000h5h5,2022-05-03T19:33:20.842Z,"91 km S of Waingapu, Indonesia",earthquake,6.1,3,0.052,36,reviewed,us,us
2018-10-02T06:09:17.680Z,-10.4909,120.2976,10.91,4.5,mb,,79,2.656,1.02,us,us1000h5i1,2018-12-14T20:32:39.040Z,"92 km S of Waingapu, Indonesia",earthquake,7.8,5.3,0.119,21,reviewed,us,us
2018-10-02T07:01:09.490Z,-10.5017,120.3077,35,4.8,mb,,79,2.657,0.97,us,us1000h5ih,2022-05-03T19:33:23.166Z,"93 km S of Waingapu, Indonesia",earthquake,6.8,2,0.083,45,reviewed,us,us
2018-10-02T07:27:37.410Z,-10.4126,120.2738,38.97,4,mb,,83,2.621,1.16,us,us1000h9g3,2018-12-14T20:32:44.040Z,"83 km S of Waingapu, Indonesia",earthquake,9.3,3.1,0.164,10,reviewed,us,us
2018-10-02T07:54:36.810Z,-10.5452,120.2524,35,4.5,mb,,80,2.726,0.96,us,us1000h5j0,2018-12-14T20:32:39.040Z,"98 km S of Waingapu, Indonesia",earthquake,7.4,1.9,0.105,27,reviewed,us,us
2018-10-02T08:35:17.070Z,-10.5459,120.3699,35,4.3,mb,,93,2.644,0.99,us,us1000h9fl,2018-12-14T20:32:44.040Z,"99 km S of Waingapu, Indonesia",earthquake,6.5,1.9,0.153,12,reviewed,us,us
2018-10-02T20:42:51.600Z,-10.6265,120.2646,40,4.1,mb,,80,2.774,1.24,us,us1000h9gq,2018-12-14T20:32:44.040Z,"107 km S of Waingapu, Indonesia",earthquake,7.3,9.9,0.185,10,reviewed,us,us
2018-10-02T21:20:58.540Z,-10.5666,120.2824,33.98,4.2,mb,,80,2.72,1.05,us,us1000h9gr,2018-12-14T20:32:44.040Z,"100 km S of Waingapu, Indonesia",earthquake,7.8,4.5,0.159,11,reviewed,us,us
2018-10-02T21:38:40.880Z,-10.8101,109.4437,10,4.4,mb,,88,3.069,0.83,us,us1000h5xr,2018-12-14T20:32:40.040Z,"south of Java, Indonesia",earthquake,6,1.9,0.127,18,reviewed,us,us
2018-10-03T09:37:57.330Z,-10.4943,120.1846,20.36,4,mb,,80,2.74,0.91,us,us1000ha0d,2018-12-14T20:32:45.040Z,"93 km S of Waingapu, Indonesia",earthquake,7.9,6.6,0.134,15,reviewed,us,us
2018-10-03T09:58:06.600Z,-10.5463,120.2353,14.96,5.1,mww,,80,2.739,0.69,us,us1000h66t,2022-05-03T19:57:18.232Z,"98 km S of Waingapu, Indonesia",earthquake,4.9,4.3,0.069,20,reviewed,us,us
2018-10-03T10:06:48.070Z,-10.5039,120.1824,12.79,4.2,mb,,115,2.748,0.7,us,us1000ha0z,2018-12-14T20:32:45.040Z,"94 km S of Waingapu, Indonesia",earthquake,8.5,5.1,0.215,6,reviewed,us,us
2018-10-03T11:54:01.580Z,-10.6054,120.306,34.06,4.6,mb,,80,2.731,0.65,us,us1000h67z,2018-12-14T20:32:40.040Z,"105 km S of Waingapu, Indonesia",earthquake,7.4,4.2,0.079,48,reviewed,us,us
2018-10-03T11:54:47.040Z,-10.4839,120.2994,10.82,4.7,mb,,68,3.973,0.44,us,us1000ha0h,2018-12-14T20:32:45.040Z,"91 km S of Waingapu, Indonesia",earthquake,7.8,4.6,0.105,29,reviewed,us,us
2018-10-03T12:20:15.540Z,-10.5921,120.4018,11.99,4.2,mb,,79,2.656,0.73,us,us1000ha0l,2018-12-14T20:32:45.040Z,"104 km S of Waingapu, Indonesia",earthquake,7.2,3.5,0.115,21,reviewed,us,us
2018-10-03T12:38:05.440Z,-10.4304,120.133,16.63,5.2,mww,,65,2.736,0.55,us,us1000h68e,2022-05-03T19:57:24.408Z,"86 km S of Waingapu, Indonesia",earthquake,6.8,4,0.083,14,reviewed,us,us
2018-10-03T12:50:58.540Z,-10.2398,120.1912,27.7,4.5,mb,,79,2.572,0.45,us,us1000h68z,2018-12-14T20:32:40.040Z,"64 km S of Waingapu, Indonesia",earthquake,8,5.9,0.093,34,reviewed,us,us
2018-10-03T14:46:41.290Z,-10.5736,120.2955,28.74,4.1,mb,,79,2.715,1.34,us,us1000ha0w,2018-12-14T20:32:45.040Z,"101 km S of Waingapu, Indonesia",earthquake,7.5,6.6,0.157,11,reviewed,us,us
2018-10-03T15:53:29.450Z,-10.4076,120.107,35,4.5,mb,,84,2.741,1,us,us1000h6b5,2018-12-14T20:32:40.040Z,"84 km SSW of Waingapu, Indonesia",earthquake,8,2,0.112,23,reviewed,us,us
2018-10-03T18:29:00.810Z,-10.6081,120.2558,34.02,4.3,mb,,84,2.767,0.73,us,us1000h6g6,2018-12-14T20:32:40.040Z,"105 km S of Waingapu, Indonesia",earthquake,4,6.7,0.125,18,reviewed,us,us
2018-10-03T18:46:39.470Z,-10.674,120.3119,31.19,4.2,mb,,84,2.776,0.63,us,us1000h6ge,2018-12-14T20:32:40.040Z,"112 km S of Waingapu, Indonesia",earthquake,5.7,6.6,0.132,16,reviewed,us,us
